date,Unnamed: 0,Unnamed: 0.1,Temp_DHT,hum_DHT,Pressure,Gas
2020-06-03,191299.0,191299.0,30.776635514018707,28.062616822429913,961.9327113084117,8679.564950841122
2020-06-04,192581.5,192581.5,22.290566037735847,44.60566037735849,952.4083008490563,6884.063483773582
2020-06-05,193865.0,193865.0,16.573831775700928,55.38504672897198,953.7996257943921,5568.429835794393
2020-06-08,197716.0,197716.0,23.81028037383177,31.996261682243002,969.1616814953277,20830.470976542056
2020-06-09,198992.0,198992.0,21.0177570093458,42.80654205607477,970.661968598131,13467.968841308413
2020-07-13,203771.0,203771.0,29.758878504672904,22.782242990654208,978.8952335514015,17103.08861205608
2020-07-14,205052.0,205052.0,29.091588785046728,25.438317757009347,970.8913096261682,16288.350759252344
2020-07-15,206335.0,206335.0,19.1056074766355,58.51214953271028,968.0964438317759,238.71794327102813
2020-07-16,207619.0,207619.0,25.057009345794388,40.2691588785047,970.9932754205606,4957.32167859813
2020-07-17,208901.0,208901.0,21.492523364485997,44.01495327102805,974.4365421495324,7289.743346635515
2020-07-20,212746.0,212746.0,30.95607476635514,32.265420560747664,970.9397150467285,11648.73001271028
2020-07-21,214027.0,214027.0,25.249532710280366,36.80093457943924,976.6271901869159,13358.713000560741
2020-07-22,215311.0,215311.0,26.522429906542044,29.553271028037372,977.4471023364481,23752.59269149532
2020-08-03,216701.0,216701.0,18.979439252336444,65.11495327102803,967.91402,486.4845788785046
2020-08-04,217985.0,217985.0,18.401869158878494,56.019626168224285,969.7428037383179,684.058501121495
2020-08-05,219251.0,219251.0,28.697196261682237,28.439252336448575,975.0650510280375,438.3053254205606
2020-08-06,220534.0,220534.0,31.812149532710276,26.194392523364492,977.074671121495,302.4932717757009
2020-08-07,221818.0,221818.0,33.90654205607476,34.803738317757016,977.4413957943918,164.5546730841121
2020-08-10,225667.5,225667.5,26.254716981132084,55.70754716981129,974.1960390566034,242.3570758490565
2020-08-11,226949.0,226949.0,33.97383177570092,34.617757009345794,974.3443012149535,191.45523411214953
2020-08-12,228232.0,228232.0,30.50934579439254,39.746728971962625,974.2645832710288,265.35289710280375
2020-08-13,229516.0,229516.0,35.65514018691588,26.122429906542056,969.9865411214947,221.19121411214954
2020-08-14,230800.0,230800.0,31.439252336448572,42.13084112149533,968.9856087850474,245.60280542056063
2020-08-17,234650.0,234650.0,34.303738317757,27.309345794392527,965.6910297196257,268.9283168224299
2020-08-18,235933.0,235933.0,26.927102803738315,50.682242990654196,966.3063563551403,245.8186921495326
2020-08-19,237210.0,237210.0,28.373831775700936,40.28598130841119,967.5799118691583,288.5408411214952
2020-08-20,238493.0,238493.0,32.90280373831776,29.761682242990645,967.6199086915892,257.8828022429907
2020-08-21,239777.0,239777.0,35.00841121495326,29.669158878504675,968.3140176635512,229.2922428037384
2020-08-24,243592.0,243592.0,25.61891891891892,40.67837837837838,971.4597337837838,342.09810675675675
2020-08-27,243616.5,243616.5,21.866666666666674,42.208333333333336,971.1099958333333,118.11249916666667
2020-08-28,244852.0,244852.0,25.800000000000026,42.64672897196262,961.0055175700933,272.1510277570095
2020-08-31,248702.0,248702.0,18.771962616822428,66.80000000000003,972.2981315887845,255.4957938317758
2020-09-01,249986.0,249986.0,16.781308411214958,61.03364485981309,972.4379447663555,303.6825240186917
2020-09-02,251268.0,251268.0,19.774766355140184,49.869158878504656,972.7640158878505,319.7821487850466
2020-09-03,252549.0,252549.0,25.371962616822422,30.53551401869159,976.095048691589,390.0342985981309
2020-09-04,253832.0,253832.0,22.252336448598143,53.09158878504672,977.7890660747659,292.54616897196263
2020-09-07,257682.0,257682.0,23.417757009345795,37.94205607476636,978.7800020560747,336.1618684112149
2020-09-08,258966.0,258966.0,25.444859813084108,30.061682242990653,980.9429871962618,398.70570084112154
2020-09-09,260248.0,260248.0,27.86728971962617,29.661682242990643,977.1304655140189,350.38112140186917
2020-09-10,261531.0,261531.0,20.59158878504672,44.928037383177575,977.6461732710276,338.684391775701
2020-09-11,262815.0,262815.0,25.224299065420563,38.383177570093466,973.3673864485982,302.3173825233644
2020-09-14,266661.5,266661.5,28.72019230769231,36.579807692307696,983.3531723076916,272.76432769230763
2020-09-15,267944.0,267944.0,28.0373831775701,39.373831775700914,977.8465401869153,280.16570018691596
2020-09-16,269227.0,269227.0,27.628971962616834,44.93551401869158,973.6231783177572,275.040841682243
2020-09-17,270511.0,270511.0,18.1607476635514,51.22616822429908,981.7817747663546,348.3956062616822
2020-09-18,271795.0,271795.0,19.53925233644859,34.68785046728972,983.3093454205606,504.0371025233645
2020-09-21,275645.0,275645.0,23.590654205607496,38.092523364485984,972.4268222429909,375.945793364486
2020-09-22,276929.0,276929.0,25.124299065420562,39.44299065420562,967.8982253271032,334.2484123364485
2020-09-23,278211.0,278211.0,25.40654205607475,44.21588785046727,962.2239224299075,299.5452335514018
2020-09-24,279495.0,279495.0,22.093457943925237,49.9803738317757,962.6162611214954,278.335326728972
2020-09-25,280779.0,280779.0,15.69626168224299,68.23271028037382,953.8388801869153,288.0223364485981
2020-09-28,284630.0,284630.0,17.35420560747664,40.02710280373829,966.3465365420556,436.1664478504672
